order_id,order_date,year,quarter,month_name,day_name,customer_id,customer_name,age,age_group,gender,region,city,product_category,product_name,quantity,unit_price,discount_pct,discount_group,sales_amount,profit_margin,profit,shipping_cost,payment_method,customer_satisfaction,return_flag,order_status,days_to_ship
ORD-03145,25/09/2023,2023,Q3,September,Monday,CUST35682,Ananya Chatterjee,49,Adult,Female,North,Chandigarh,Sports,Football,1,6693.3,0.11,Medium,7001.71,21%,1485.2,49.16,Credit Card,1,FALSE,Cancelled,7
ORD-03488,25/02/2024,2024,Q1,February,Sunday,CUST31348,Pooja Gupta,3,Child & Teen,Female,Central,Indore,Electronics,Smartphone,1,7202.38,0.21,High,6816.92,8%,552.15,67.34,Net Banking,2,TRUE,Returned,4
ORD-01109,15/05/2021,2021,Q2,May,Saturday,CUST81233,Nikhil Bose,19,Young Adult,Other,South,Kochi,Furniture,Sofa,1,12504.29,0.15,Medium,14133.18,37%,5257.39,87.69,EMI,4,FALSE,Delivered,8
ORD-01569,12/02/2021,2021,Q1,February,Friday,CUST66237,Ananya Kumar,3,Child & Teen,Male,South,Kochi,Groceries,Tea,2,117.65,,,182.73,8%,14.01,71.51,Net Banking,4,FALSE,Delivered,4
ORD-01845,27/03/2022,2022,Q1,March,Sunday,CUST10325,Ananya Joshi,27,Young Adult,Male,East,Guwahati,Electronics,Smartphone,7,49930.01,0.18,Medium,305814.52,17%,52733.26,87.99,Credit Card,2,TRUE,Returned,1
ORD-01396,21/09/2021,2021,Q3,September,Tuesday,CUST86234,Priya Reddy,56,Senior,Male,South,Kochi,Electronics,Tablet,8,75033.34,0.28,High,506816.82,15%,73937.62,61.37,Credit Card,4,FALSE,Delivered,7
ORD-01252,18/07/2021,2021,Q3,July,Sunday,CUST60840,Sunita Patel,28,Young Adult,Other,East,Bhubaneswar,Furniture,Bookshelf,2,27494.42,0.09,Low,66782.43,27%,17991.26,56.35,Credit Card,3,FALSE,Delivered,6
ORD-00211,04/02/2020,2020,Q1,February,Tuesday,CUST90979,Nisha Joshi,47,Adult,Male,South,Bangalore,Books,Comic Book,6,1246.19,0.06,Low,7951.41,54%,4298.89,74.09,EMI,,FALSE,Delivered,7
ORD-01532,18/11/2021,2021,Q4,November,Thursday,CUST78938,Pooja Reddy,3,Child & Teen,Male,Central,Indore,Clothing,Saree,7,1494.18,0.13,Medium,7729.55,47%,3630.71,80.11,Credit Card,3,FALSE,Delivered,10
ORD-01616,24/12/2021,2021,Q4,December,Friday,CUST87932,Ananya Kapoor,22,Young Adult,Male,South,Chennai,Clothing,Kurta,4,1566.74,0.07,Low,3925.14,43%,1682.6,77.04,Debit Card,4,FALSE,Shipped,9
ORD-00156,03/06/2020,2020,Q2,June,Wednesday,CUST57074,Priya Singh,32,Young Adult,Male,Central,Indore,Clothing,T-Shirt,7,634.01,0.35,Very High,2632.38,39%,1034.24,76.53,UPI,4,FALSE,Delivered,9
ORD-00140,24/02/2020,2020,Q1,February,Monday,CUST51057,Rohan Verma,49,Adult,Female,Central,Bhopal,Beauty,Shampoo,3,2127.17,0.32,Very High,3803.64,37%,1419.85,67.56,UPI,1,FALSE,Delivered,1
ORD-00187,23/03/2020,2020,Q1,March,Monday,CUST95299,Amit Rao,44,Adult,Other,East,Guwahati,Groceries,Sugar,3,315.98,0.2,Medium,801.2,8%,62.11,104.89,Credit Card,4,FALSE,Delivered,3
ORD-02417,11/09/2022,2022,Q3,September,Sunday,CUST65187,Rahul Chatterjee,41,Adult,Female,West,Mumbai,Sports,Dumbbells,10,5187.53,0.13,Medium,41193.61,21%,8791.81,49.73,UPI,3,FALSE,Delivered,2
ORD-02499,21/12/2022,2022,Q4,December,Wednesday,CUST68941,Vikram Pillai,38,Adult,Female,South,Hyderabad,Electronics,Headphones,10,22540.09,0.08,Low,196931.1,11%,22056.79,77.63,Cash on Delivery,4,FALSE,Delivered,6
ORD-02326,10/06/2022,2022,Q2,June,Friday,CUST89114,Aditya Patel,27,Young Adult,Female,South,Hyderabad,Furniture,Bookshelf,9,22455.86,0.23,High,158725.76,22%,35481.88,64.83,Credit Card,4,FALSE,Delivered,4
ORD-03862,08/04/2024,2024,Q2,April,Monday,CUST25303,Arjun Bose,37,Adult,Female,West,Mumbai,Groceries,Dal (1kg),4,315.04,0.14,Medium,1725.71,6%,108.93,49.89,Credit Card,3,FALSE,Delivered,10
ORD-03396,01/10/2024,2024,Q4,October,Tuesday,CUST18308,Priya Mehta,31,Young Adult,Male,Central,Raipur,Beauty,Sunscreen,10,412.64,0.28,High,2849.95,58%,1648.72,35.19,Credit Card,5,FALSE,Delivered,6
ORD-02620,02/10/2023,2023,Q4,October,Monday,CUST23456,Sunita Mishra,5,Child & Teen,Male,South,Bangalore,Beauty,Perfume,6,1758.55,0.29,High,8300.79,52%,4314.02,64.46,Net Banking,4,FALSE,Delivered,1
ORD-02725,28/03/2023,2023,Q1,March,Tuesday,CUST39987,Aarav Shah,34,Young Adult,Male,North,Amritsar,Furniture,Sofa,2,25068.04,0.07,Low,60153.24,26%,15753.38,16.5,Debit Card,1,FALSE,Delivered,2
ORD-03964,09/06/2024,2024,Q2,June,Sunday,CUST57453,Arjun Joshi,14,Child & Teen,Other,West,Mumbai,Electronics,Headphones,2,41228.52,0.11,Medium,103175.92,12%,12285.24,37.79,Debit Card,4,TRUE,Returned,8
ORD-03534,15/03/2024,2024,Q1,March,Friday,CUST18961,Meera Kumar,4,Child & Teen,Male,East,Kolkata,Electronics,Laptop,4,12580.65,0.34,Very High,45132.09,13%,5873.56,101.02,Net Banking,5,FALSE,Delivered,2
ORD-00872,31/01/2021,2021,Q1,January,Sunday,CUST37369,Amit Das,29,Young Adult,Female,South,Kochi,Beauty,Lipstick,3,1476.85,0.39,Very High,1955,48%,946.31,72.85,EMI,1,TRUE,Returned,6
ORD-01739,02/12/2022,2022,Q4,December,Friday,CUST00395,Arjun Reddy,42,Adult,Male,North,Ludhiana,Beauty,Face Cream,7,881.3,0.24,High,4536.6,58%,2608.91,49.35,UPI,2,FALSE,Delivered,3
ORD-02015,06/07/2022,2022,Q3,July,Wednesday,CUST43193,Rahul Mehta,36,Adult,Other,South,Kochi,Furniture,Chair,1,22337.23,0.08,Low,24297.67,29%,7115.37,44.4,UPI,3,FALSE,Delivered,10
ORD-00715,23/11/2020,2020,Q4,November,Monday,CUST92335,Rohan Singh,35,Young Adult,Other,North,Chandigarh,Books,Textbook,3,1024.92,0.4,Very High,1275.48,39%,495.89,60.02,Credit Card,4,FALSE,Delivered,10
ORD-01157,06/03/2021,2021,Q1,March,Saturday,CUST28445,Sanjay Nair,4,Child & Teen,Female,North,Amritsar,Books,Textbook,7,775.88,0.38,Very High,4861.16,27%,1295.29,19.48,Credit Card,4,TRUE,Returned,9
ORD-01759,18/02/2022,2022,Q1,February,Friday,CUST59330,Deepa Patel,34,Young Adult,Male,West,Surat,Groceries,Tea,4,421.19,0.39,Very High,993.67,8%,79.81,83.46,UPI,3,FALSE,Delivered,6
ORD-03164,10/01/2023,2023,Q1,January,Tuesday,CUST04219,Aarav Sharma,21,Young Adult,Male,East,Bhubaneswar,Clothing,Jeans,8,3309.44,0.08,Low,24146.23,30%,7317.58,108.32,Net Banking,2,FALSE,Shipped,8
ORD-02010,06/05/2022,2022,Q2,May,Friday,CUST93766,Rohan Nair,24,Young Adult,Female,West,Pune,Electronics,Tablet,6,29091.32,,,275738.69,13%,35140.71,35.9,EMI,4,TRUE,Returned,10
ORD-02016,06/09/2022,2022,Q3,September,Tuesday,CUST87101,Nikhil Bose,2,Child & Teen,Male,East,Guwahati,Groceries,Cooking Oil,4,342.63,0.04,Low,1796.99,6%,105.07,65.4,UPI,3,FALSE,Delivered,2
ORD-04078,11/03/2024,2024,Q1,March,Monday,CUST54593,Arjun Sharma,32,Young Adult,Female,East,Patna,Books,Textbook,4,253.68,0.16,Medium,778.21,50%,386.42,76.22,UPI,4,FALSE,Shipped,9
ORD-00594,22/09/2020,2020,Q3,September,Tuesday,CUST06050,Ananya Mishra,37,Adult,Male,North,Amritsar,Clothing,T-Shirt,2,2579.57,0.02,Low,5743.74,35%,1991.02,37.72,EMI,4,FALSE,Delivered,1
ORD-02883,06/03/2023,2023,Q1,March,Monday,CUST72686,Meera Bose,66,Senior,Male,East,Kolkata,Electronics,Headphones,7,18211.07,0.04,Low,212071.33,14%,30254.35,85.57,Credit Card,1,FALSE,Delivered,10
ORD-02676,03/03/2023,2023,Q1,March,Friday,CUST24131,Deepa Verma,27,Young Adult,Male,South,Bangalore,Books,Fiction Novel,1,948.68,0.05,Low,1052.63,41%,436.63,60.66,Net Banking,3,FALSE,Delivered,4
ORD-02477,12/12/2022,2022,Q4,December,Monday,CUST10191,Shreya Mishra,25,Young Adult,Male,South,Hyderabad,Electronics,Camera,7,78827.09,0.17,Medium,329759.69,10%,33092.48,81.42,Credit Card,2,FALSE,Delivered,7
ORD-03383,01/03/2024,2024,Q1,March,Friday,CUST88781,Meera Iyer,22,Young Adult,Male,North,Amritsar,Electronics,Smartphone,7,65406.74,0.23,High,311838.93,10%,30172.94,56.16,Cash on Delivery,4,FALSE,Delivered,9
ORD-01033,04/12/2021,2021,Q4,December,Saturday,CUST75013,Aditya Pillai,3,Child & Teen,Male,South,Chennai,Sports,Tennis Racket,2,3848.71,0.13,Medium,7629.53,24%,1845.42,94.87,UPI,1,FALSE,Delivered,5
ORD-02769,14/04/2023,2023,Q2,April,Friday,CUST48124,Ritu Reddy,14,Child & Teen,Male,East,Patna,Furniture,Wardrobe,1,25421.93,0.02,Low,36558.25,34%,12519.52,64.85,Cash on Delivery,4,FALSE,Cancelled,8
ORD-00345,28/05/2020,2020,Q2,May,Thursday,CUST34954,Nikhil Kapoor,39,Adult,Other,Central,Nagpur,Groceries,Flour,9,253.54,0.26,High,2172.54,8%,173.86,63.2,Net Banking,5,FALSE,Delivered,7
ORD-03739,18/06/2024,2024,Q2,June,Tuesday,CUST32885,Deepa Iyer,36,Adult,Other,East,Guwahati,Clothing,Saree,2,419.29,0.4,Very High,977.42,38%,372.17,91.04,Debit Card,4,FALSE,Delivered,6
ORD-04200,30/12/2024,2024,Q4,December,Monday,CUST38440,Rohan Rao,22,Young Adult,Other,South,Bangalore,Furniture,Sofa,6,5868.58,0.29,High,27272.26,31%,8506.96,61.17,Cash on Delivery,3,TRUE,Returned,5
ORD-03549,22/03/2024,2024,Q1,March,Friday,CUST48871,Arjun Patel,42,Adult,Other,West,Pune,Furniture,Sofa,8,8470.42,0.29,High,55529.13,32%,17657.48,72.33,UPI,4,FALSE,Delivered,2
ORD-03289,21/11/2023,2023,Q4,November,Tuesday,CUST55307,Kavya Chatterjee,13,Child & Teen,Other,South,Kochi,Clothing,T-Shirt,9,2673.67,0.23,High,16249.74,37%,5950.65,80.51,EMI,3,FALSE,Delivered,8
ORD-02474,12/08/2022,2022,Q3,August,Friday,CUST53409,Sunita Pillai,37,Adult,Female,North,Ludhiana,Electronics,Smartphone,1,42750.36,,,38016.38,10%,3865.32,64.93,Cash on Delivery,4,FALSE,Delivered,10
ORD-01085,05/05/2021,2021,Q2,May,Wednesday,CUST96129,Amit Verma,36,Adult,Male,West,Ahmedabad,Electronics,Headphones,3,19106.04,0.29,High,55864.82,11%,5910.7,48.94,UPI,5,FALSE,delivered,10
ORD-00052,21/01/2020,2020,Q1,January,Tuesday,CUST08694,Shreya Nair,3,Child & Teen,Other,East,Patna,Groceries,Flour,8,93.43,0.03,Low,527.34,11%,58.06,67.75,Credit Card,5,FALSE,Shipped,3
ORD-03253,11/05/2023,2023,Q2,May,Thursday,CUST40202,Priya Das,24,Young Adult,Female,Central,Nagpur,Beauty,Sunscreen,3,2286.34,0.34,Very High,4041.13,60%,2413.02,61.28,UPI,2,TRUE,Returned,1
ORD-01864,04/02/2022,2022,Q1,February,Friday,CUST09459,Aarav Shah,44,Adult,Male,East,Guwahati,Clothing,Jacket,8,2007.46,0.07,Low,22694.82,39%,8877.57,29.19,Net Banking,5,FALSE,Delivered,8
ORD-03635,29/04/2024,2024,Q2,April,Monday,CUST69253,Aditya Bose,31,Young Adult,Male,North,Chandigarh,Clothing,Jacket,1,2333.82,0.3,High,2311.26,37%,857.57,31.53,Debit Card,2,TRUE,Returned,10
ORD-00974,20/03/2021,2021,Q1,March,Saturday,CUST42500,Aarav Shah,3,Child & Teen,Male,South,Kochi,Sports,Cricket Bat,8,1086.23,0.23,High,7051.86,19%,1305.99,55.27,Debit Card,4,TRUE,Returned,8
ORD-02741,04/01/2023,2023,Q1,January,Wednesday,CUST45274,Sanjay Patel,23,Young Adult,Male,East,Guwahati,Sports,Dumbbells,6,5555.87,0.31,Very High,34653.36,29%,9878.4,74.61,Debit Card,5,FALSE,Delivered,4
ORD-02872,31/05/2023,2023,Q2,May,Wednesday,CUST44303,Nisha Joshi,17,Child & Teen,Female,South,Bangalore,Electronics,Camera,8,74939.93,0.31,Very High,626506.16,13%,78957.96,82.61,Cash on Delivery,2,FALSE,Pending,
ORD-03179,10/06/2023,2023,Q2,June,Saturday,CUST04408,Sanjay Chatterjee,24,Young Adult,Female,North,Chandigarh,Sports,Tennis Racket,6,4814.34,0.11,Medium,27501.28,14%,3795.89,44.25,Cash on Delivery,3,FALSE,Delivered,6
ORD-00519,18/08/2020,2020,Q3,August,Tuesday,CUST46240,Sanjay Mishra,21,Young Adult,Male,Central,Indore,Sports,Tennis Racket,4,2245.26,0.05,Low,10562.68,15%,1551.12,67.36,Net Banking,1,FALSE,Delivered,8
ORD-03408,16/01/2024,2024,Q1,January,Tuesday,CUST53254,Rahul Nair,35,Young Adult,Other,South,Kochi,Clothing,Jeans,2,2942.34,0.26,High,4536.48,38%,1703.86,54.7,Debit Card,5,TRUE,Returned,7
ORD-03906,15/08/2024,2024,Q3,August,Thursday,CUST36432,Kavya Kapoor,33,Young Adult,Male,South,Kochi,Books,Self-Help Book,8,1226.84,0.23,High,11994.58,33%,3912.8,69.45,EMI,4,FALSE,Delivered,6
ORD-00880,02/02/2021,2021,Q1,February,Tuesday,CUST93518,Aarav Rao,36,Adult,Other,East,Guwahati,Books,Comic Book,9,1355.32,0.11,Medium,9672.16,41%,3948.56,95.05,Debit Card,4,FALSE,Delivered,4
ORD-01651,01/07/2022,2022,Q3,July,Friday,CUST43881,Ananya Mehta,28,Young Adult,Other,North,Ludhiana,Furniture,Desk,2,15019.51,0.21,High,22257.16,30%,6736.14,45.65,UPI,2,FALSE,Cancelled,7
ORD-02265,09/12/2022,2022,Q4,December,Friday,CUST40896,Deepa Rao,48,Adult,Female,West,Mumbai,Electronics,Headphones,7,17875.78,0.39,Very High,88594.37,12%,10922.5,64.93,Credit Card,1,FALSE,Shipped,3
ORD-04143,12/04/2024,2024,Q2,April,Friday,CUST39988,Amit Chatterjee,2,Child & Teen,Male,East,Guwahati,Furniture,Bed Frame,9,31889.55,0.03,Low,231659.35,32%,73647.32,82.21,Credit Card,4,FALSE,Delivered,3
ORD-00953,03/07/2021,2021,Q3,July,Saturday,CUST31395,Nisha Sharma,51,Adult,Male,West,Mumbai,Groceries,Sugar,8,304.96,0.05,Low,2345.4,10%,225.25,36.35,Cash on Delivery,2,FALSE,Delivered,3
ORD-03208,19/10/2023,2023,Q4,October,Thursday,CUST07878,Nisha Patel,39,Adult,Male,Central,Raipur,Beauty,Face Cream,6,1870.67,0.31,Very High,7697.7,55%,4210.61,51.88,Debit Card,5,FALSE,Delivered,1
ORD-03099,09/01/2023,2023,Q1,January,Monday,CUST54403,Priya Rao,31,Young Adult,Female,Central,Nagpur,Books,Cook Book,7,1057.54,0.2,Medium,6459.84,41%,2620.05,60.64,Debit Card,2,TRUE,Returned,2
ORD-01810,03/11/2022,2022,Q4,November,Thursday,CUST43650,Arjun Patel,14,Child & Teen,Other,East,Bhubaneswar,Furniture,Wardrobe,8,26505.13,0.04,Low,238656.22,29%,68339.51,84.53,Net Banking,5,FALSE,Delivered,7
ORD-02910,06/10/2023,2023,Q4,October,Friday,CUST60967,Nisha Chatterjee,19,Young Adult,Male,West,Surat,Sports,Cycle,5,13947.97,0.29,High,76540.79,33%,25167.53,78.24,EMI,1,FALSE,Cancelled,7
ORD-03547,20/03/2024,2024,Q1,March,Wednesday,CUST38738,Vikram Gupta,48,Adult,Female,Central,Bhopal,Beauty,Face Cream,7,2483.1,0.23,High,19141.88,52%,9979.84,55.38,Net Banking,3,FALSE,Delivered,10
ORD-01190,19/06/2021,2021,Q2,June,Saturday,CUST89428,Vikram Bhat,24,Young Adult,Male,North,Chandigarh,Groceries,Dal (1kg),8,134.32,0.04,Low,1451.63,10%,139.04,56.65,Debit Card,2,FALSE,Delivered,5
ORD-03625,26/04/2024,2024,Q2,April,Friday,CUST51053,Kavya Kumar,37,Adult,Male,East,Guwahati,Clothing,T-Shirt,2,336.81,0.23,High,928.67,24%,222.36,105.46,Credit Card,4,FALSE,Delivered,8
ORD-01054,21/04/2021,2021,Q2,April,Wednesday,CUST25910,Aarav Kapoor,18,Young Adult,Other,East,Kolkata,Groceries,Rice (5kg),2,94.76,0.39,Very High,140.8,7%,10.16,69.7,Credit Card,3,FALSE,Delivered,5
ORD-04122,27/11/2024,2024,Q4,November,Wednesday,CUST89767,Rahul Patel,21,Young Adult,Other,South,Kochi,Electronics,Camera,10,78416.65,0.19,Medium,598247.4,13%,76981.5,47.97,UPI,3,FALSE,Cancelled,8
ORD-02394,11/01/2022,2022,Q1,January,Tuesday,CUST48987,Arjun Bose,19,Young Adult,Female,South,Hyderabad,Beauty,Shampoo,4,901.35,0.21,High,2292.28,48%,1103.36,70.49,UPI,3,FALSE,Delivered,9
ORD-00998,30/03/2021,2021,Q1,March,Tuesday,CUST74848,Sanjay Mehta,29,Young Adult,Other,East,Guwahati,Sports,Football,8,10920.29,0.06,Low,83283.38,19%,15878.93,109.6,EMI,2,FALSE,Delivered,7
ORD-01257,20/07/2021,2021,Q3,July,Tuesday,CUST58111,Sanjay Chatterjee,32,Young Adult,Female,West,Surat,Groceries,Flour,10,311.3,0.22,High,2697.43,7%,192.38,47.53,EMI,5,FALSE,Delivered,5
ORD-01359,09/04/2021,2021,Q2,April,Friday,CUST02336,Ananya Das,41,Adult,Other,North,Amritsar,Electronics,Laptop,4,58347.92,0.26,High,187775.6,16%,29981.09,40.02,Cash on Delivery,5,TRUE,Returned,1
ORD-01490,31/10/2021,2021,Q4,October,Sunday,CUST68846,Deepa Sharma,55,Adult,Male,Central,Nagpur,Electronics,Laptop,8,55123.63,0.15,Medium,356673.17,3%,10636.55,57.56,Debit Card,5,FALSE,Delivered,5
ORD-01565,30/11/2021,2021,Q4,November,Tuesday,CUST50049,Meera Nair,28,Young Adult,Other,West,Surat,Clothing,T-Shirt,6,3969.96,0.03,Low,17673.42,28%,4862.5,49.67,EMI,2,FALSE,Shipped,2
ORD-02744,04/01/2023,2023,Q1,January,Wednesday,CUST66758,Rahul Patel,31,Young Adult,Female,North,Delhi,Beauty,Lipstick,8,2199.06,0.31,Very High,19643.63,34%,6740.03,50.62,Cash on Delivery,1,FALSE,delivered,8
ORD-03693,22/05/2024,2024,Q2,May,Wednesday,CUST04664,Shreya Mehta,45,Adult,Male,South,Bangalore,Books,Fiction Novel,4,1444.05,0.31,Very High,6939.46,34%,2386.88,95.97,UPI,3,FALSE,Delivered,3
ORD-00289,05/07/2020,2020,Q3,July,Sunday,CUST73246,Aarav Patel,46,Adult,Male,South,Bangalore,Books,Comic Book,6,366.68,0.22,High,2435.14,31%,744.83,60.14,UPI,2,TRUE,Returned,2
ORD-03765,27/06/2024,2024,Q2,June,Thursday,CUST84964,Arjun Pillai,53,Adult,Other,North,Delhi,Beauty,Shampoo,,1527.65,0.37,Very High,1656.84,50%,823.79,46.45,EMI,4,FALSE,Delivered,2
ORD-01021,04/05/2021,2021,Q2,May,Tuesday,CUST46097,Kavya Rao,3,Child & Teen,Male,Central,Nagpur,Groceries,Tea,10,140.77,0.04,Low,1620.6,6%,92.58,48.86,EMI,5,FALSE,Delivered,5
ORD-02519,29/12/2022,2022,Q4,December,Thursday,CUST63560,Aditya Reddy,61,Senior,Female,South,Kochi,Groceries,Tea,10,477.67,0.38,Very High,2743.7,9%,241.54,64.26,Debit Card,3,FALSE,Delivered,2
ORD-03840,26/07/2024,2024,Q3,July,Friday,CUST71808,Deepa Bhat,,,Female,East,Guwahati,Clothing,Jacket,7,2027.9,0.25,High,15991.92,33%,5222.33,87.34,Credit Card,3,FALSE,Delivered,10
ORD-00126,18/02/2020,2020,Q1,February,Tuesday,CUST76844,Aarav Sharma,48,Adult,Female,South,Chennai,Sports,Cricket Bat,10,14132.86,0.19,Medium,102974.46,27%,27604.9,90.34,Cash on Delivery,,FALSE,Delivered,9
ORD-00365,06/05/2020,2020,Q2,May,Wednesday,CUST36682,Sanjay Reddy,2,Child & Teen,Other,West,Pune,Furniture,Bookshelf,,10108.05,0.16,Medium,10227.18,32%,3225.54,71.7,Cash on Delivery,,TRUE,Returned,8
ORD-03356,22/12/2023,2023,Q4,December,Friday,CUST10273,Nisha Bose,26,Young Adult,Male,South,Chennai,Books,Textbook,4,1166.27,0.32,Very High,2541.06,29%,740.36,75.02,Cash on Delivery,5,FALSE,Delivered,
ORD-00986,24/03/2021,2021,Q1,March,Wednesday,CUST25266,Nikhil Reddy,2,Child & Teen,Other,Central,Raipur,Furniture,Chair,1,14981.98,,,16452.69,38%,6301.96,80.7,EMI,4,FALSE,Cancelled,8
ORD-01103,13/05/2021,2021,Q2,May,Thursday,CUST68761,Vikram Joshi,47,Adult,Female,North,Chandigarh,Furniture,Wardrobe,2,11894.06,0.21,High,27604.98,23%,6286.41,70.91,EMI,4,FALSE,Cancelled,4
ORD-03896,13/08/2024,2024,Q3,August,Tuesday,CUST78041,Sunita Nair,29,Young Adult,Male,North,Chandigarh,Electronics,Laptop,10,53218.56,0.27,High,560937.53,12%,68296.39,20.81,Cash on Delivery,3,FALSE,Delivered,6
ORD-01526,17/11/2021,2021,Q4,November,Wednesday,CUST64362,Rahul Verma,6,Child & Teen,Male,South,Kochi,Books,Textbook,2,371.2,0.25,High,427.53,47%,199.91,67.34,Cash on Delivery,2,FALSE,Delivered,4
ORD-02352,13/10/2022,2022,Q4,October,Thursday,CUST89546,Ananya Verma,26,Young Adult,Male,West,Mumbai,Clothing,Kurta,5,3741.86,0.22,High,13643.24,35%,4735.93,53.44,UPI,4,TRUE,Returned,1
ORD-02347,10/12/2022,2022,Q4,December,Saturday,CUST24182,Kavya Singh,36,Adult,Male,Central,Raipur,Groceries,Cooking Oil,3,403.22,0.33,Very High,824.95,10%,82.5,62.33,Credit Card,3,FALSE,Delivered,9
ORD-02576,27/01/2023,2023,Q1,January,Friday,CUST12074,Shreya Kapoor,38,Adult,Other,East,Patna,Clothing,Jacket,1,3316.89,0.02,Low,2808.53,40%,1124.49,73.41,UPI,5,FALSE,Cancelled,10
ORD-01246,16/07/2021,2021,Q3,July,Friday,CUST93346,Rohan Iyer,52,Adult,Female,East,Patna,Groceries,Dal (1kg),10,422.95,0.01,Low,5380.7,7%,403.1,74.58,Debit Card,4,FALSE,Delivered,6
ORD-01060,25/04/2021,2021,Q2,April,Sunday,CUST46841,Nikhil Nair,37,Adult,Male,North,Delhi,Sports,Cycle,5,8455.87,0.31,Very High,32604.64,27%,8841.29,51.91,Debit Card,5,FALSE,Delivered,5
ORD-04120,27/11/2024,2024,Q4,November,Wednesday,CUST60757,Deepa Singh,2,Child & Teen,Female,South,Bangalore,Clothing,Dress,1,335.42,0.23,High,247.75,36%,88.1,73.88,Debit Card,3,FALSE,Delivered,3
ORD-00589,20/09/2020,2020,Q3,September,Sunday,CUST18414,Sanjay Reddy,24,Young Adult,Other,North,Delhi,Clothing,Dress,4,3802.14,0.16,Medium,11713.77,35%,4073.09,63.7,Credit Card,4,FALSE,delivered,10
ORD-01686,21/01/2022,2022,Q1,January,Friday,CUST44944,Rohan Singh,24,Young Adult,Male,Central,Raipur,Furniture,Chair,8,6492.13,0.09,Low,42405.18,24%,10060.56,52.57,Credit Card,3,FALSE,Delivered,10
ORD-02548,01/12/2023,2023,Q4,December,Friday,CUST41169,Aditya Iyer,46,Adult,Male,East,Guwahati,Furniture,Sofa,10,14207.99,0.06,Low,135263.66,29%,39842.93,65.88,Cash on Delivery,4,FALSE,Delivered,3
ORD-02013,06/06/2022,2022,Q2,June,Monday,CUST13762,Meera Chatterjee,44,Adult,Other,Central,Indore,Clothing,Jacket,,3652.79,0.25,High,4359.44,35%,1521.23,40.51,Debit Card,2,FALSE,Cancelled,8
ORD-01989,28/05/2022,2022,Q2,May,Saturday,CUST57444,Amit Bose,3,Child & Teen,Female,North,Ludhiana,Clothing,Jeans,2,3929.54,0.16,Medium,9882.86,41%,4050.34,67.09,Cash on Delivery,3,FALSE,Delivered,5
ORD-01306,08/10/2021,2021,Q4,October,Friday,CUST62979,Pooja Mishra,36,Adult,Other,Central,Raipur,Electronics,Smartwatch,8,58571.61,0.28,High,475115.46,11%,53027.1,56.37,EMI,4,TRUE,Returned,4
ORD-01519,15/11/2021,2021,Q4,November,Monday,CUST43388,Aditya Shah,37,Adult,Other,West,Surat,Clothing,Jeans,7,1574.54,0.02,Low,8015.28,31%,2481.62,84.22,UPI,,FALSE,Delivered,5
ORD-01823,16/03/2022,2022,Q1,March,Wednesday,CUST35405,Pooja Mishra,35,Young Adult,Female,Central,Raipur,Sports,Cycle,4,5236.27,0.09,Low,24896.51,18%,4435.73,74.78,Cash on Delivery,1,FALSE,Shipped,8
ORD-03110,09/05/2023,2023,Q2,May,Tuesday,CUST38634,Sanjay Reddy,5,Child & Teen,Male,South,Hyderabad,Clothing,Kurta,7,3365.93,0.11,Medium,25929.31,51%,13312.04,74.84,Debit Card,3,FALSE,Cancelled,4
ORD-02755,04/06/2023,2023,Q2,June,Sunday,CUST20559,Karan Mishra,46,Adult,Male,North,Chandigarh,Books,Biography,9,421.91,0.16,Medium,4945.52,47%,2326.52,51.34,EMI,5,FALSE,Delivered,1
ORD-04088,11/08/2024,2024,Q3,August,Sunday,CUST96195,Amit Mishra,34,Young Adult,Other,East,Kolkata,Clothing,Saree,9,1665.92,0.18,Medium,11063,21%,2273.36,91.64,Credit Card,3,FALSE,Delivered,1
ORD-01513,11/12/2021,2021,Q4,December,Saturday,CUST81406,Rahul Bose,58,Senior,Other,North,Amritsar,Sports,Cricket Bat,10,11652.14,0.17,Medium,75606.39,17%,12791.68,49.96,EMI,1,FALSE,Delivered,10
ORD-03252,11/05/2023,2023,Q2,May,Thursday,CUST39721,Sunita Kapoor,32,Young Adult,Female,West,Surat,Sports,Cricket Bat,3,10070.36,0.29,High,20450.62,23%,4777.96,40.78,UPI,4,FALSE,Delivered,3
ORD-02695,14/03/2023,2023,Q1,March,Tuesday,CUST36599,Kavya Bhat,43,Adult,Female,West,Ahmedabad,Beauty,Shampoo,9,415.58,0.35,Very High,3291.09,44%,1457.49,93.37,Debit Card,4,FALSE,Pending,3
ORD-03178,10/05/2023,2023,Q2,May,Wednesday,CUST71971,Rohan Nair,34,Young Adult,Female,North,Delhi,Furniture,Bookshelf,6,11138.87,0.18,Medium,60174.08,23%,14000.74,42.92,EMI,,FALSE,Delivered,5
ORD-03336,14/12/2023,2023,Q4,December,Thursday,CUST95363,Aditya Gupta,35,Young Adult,Other,East,Patna,Groceries,Sugar,3,362.51,0.05,Low,803.64,7%,58,84.62,Debit Card,3,FALSE,Cancelled,10
ORD-02782,20/04/2023,2023,Q2,April,Thursday,CUST50156,Rahul Kumar,23,Young Adult,Other,West,Ahmedabad,Sports,Dumbbells,6,3259.56,0.28,High,20331.59,19%,3788.35,62.56,Cash on Delivery,2,FALSE,Delivered,9
